S.no,Year,113 Cause Name,Cause Name,State,Deaths,Age-adjusted Death Rate
329,2017,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Iowa,"7,180",167.4
330,2017,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Kansas,"5,723",158
331,2017,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Kentucky,"10,343",195.9
332,2017,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Louisiana,"11,260",214.4
333,2017,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Maine,"2,844",143.5
334,2017,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Maryland,"11,653",164.5
335,2017,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Massachusetts,"12,140",134.7
336,2017,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Michigan,"25,187",196.1
337,2017,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Minnesota,"8,230",119.1
338,2017,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Mississippi,"7,944",231.6
339,2017,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Missouri,"14,820",191.1
340,2017,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Montana,"2,164",155
341,2017,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Nebraska,"3,581",149.3
342,2017,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Nevada,"6,417",199.3
343,2017,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,New Hampshire,"2,721",149.7
344,2017,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,New Jersey,"18,840",162.3
345,2017,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,New Mexico,"3,896",151.4
346,2017,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,New York,"44,092",171.2
347,2017,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,North Carolina,"18,808",156.5
348,2017,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,North Dakota,"1,326",137.8
349,2017,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Ohio,"28,008",186.2
350,2017,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Oklahoma,"10,772",237.2
351,2017,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Oregon,"6,942",134
352,2017,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Pennsylvania,"32,312",176
353,2017,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Rhode Island,"2,339",155.7
354,2017,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,South Carolina,"10,418",172
355,2017,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,South Dakota,"1,710",150.1
356,2017,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Tennessee,"16,019",202.2
357,2017,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Texas,"45,346",169.2
358,2017,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Utah,"3,749",150.2
359,2017,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Vermont,"1,332",152.5
360,2017,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Virginia,"14,861",154.5
361,2017,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Washington,"11,582",138.8
362,2017,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,West Virginia,"4,849",192
363,2017,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Wisconsin,"11,860",157.6
364,2017,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Wyoming,"1,001",148.9
365,2017,Influenza and pneumonia (J09-J18),Influenza and pneumonia,United States,"55,672",14.3
366,2017,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Alabama,"1,176",20.2
367,2017,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Alaska,66,11.7
368,2017,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Arizona,876,10.1
369,2017,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Arkansas,720,19.8
370,2017,Influenza and pneumonia (J09-J18),Influenza and pneumonia,California,"6,340",14.6
371,2017,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Colorado,577,10.1
372,2017,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Connecticut,675,13.1
373,2017,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Delaware,184,14.9
374,2017,Influenza and pneumonia (J09-J18),Influenza and pneumonia,District of Columbia,79,11.4
375,2017,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Florida,"3,057",9.6
376,2017,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Georgia,"1,400",13.8
377,2017,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Hawaii,637,29.6
378,2017,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Idaho,255,13.7
379,2017,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Illinois,"2,402",15.6
380,2017,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Indiana,"1,078",13.8
381,2017,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Iowa,578,13.2
382,2017,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Kansas,546,15
383,2017,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Kentucky,932,18.1
384,2017,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Louisiana,785,15.1
385,2017,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Maine,301,15.2
386,2017,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Maryland,990,14
387,2017,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Massachusetts,"1,433",15.9
388,2017,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Michigan,"1,798",14.2
389,2017,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Minnesota,697,9.9
390,2017,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Mississippi,782,23
391,2017,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Missouri,"1,281",16.7
392,2017,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Montana,185,13.3
393,2017,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Nebraska,393,16.2
394,2017,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Nevada,636,19.6
395,2017,Influenza and pneumonia (J09-J18),Influenza and pneumonia,New Hampshire,230,13.1
396,2017,Influenza and pneumonia (J09-J18),Influenza and pneumonia,New Jersey,"1,337",11.7
397,2017,Influenza and pneumonia (J09-J18),Influenza and pneumonia,New Mexico,338,13.6
398,2017,Influenza and pneumonia (J09-J18),Influenza and pneumonia,New York,"4,517",17.7
399,2017,Influenza and pneumonia (J09-J18),Influenza and pneumonia,North Carolina,"2,076",17.5
400,2017,Influenza and pneumonia (J09-J18),Influenza and pneumonia,North Dakota,147,15.3
401,2017,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Ohio,"2,243",14.9
402,2017,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Oklahoma,625,13.9
403,2017,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Oregon,573,11.1
404,2017,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Pennsylvania,"2,718",14.6
405,2017,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Rhode Island,206,13.9
406,2017,Influenza and pneumonia (J09-J18),Influenza and pneumonia,South Carolina,723,12.3
407,2017,Influenza and pneumonia (J09-J18),Influenza and pneumonia,South Dakota,217,19
408,2017,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Tennessee,"1,656",21.3
409,2017,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Texas,"2,954",11.2
410,2017,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Utah,334,13.3
411,2017,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Vermont,86,9.7
412,2017,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Virginia,"1,245",13.1
413,2017,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Washington,"1,041",12.6
414,2017,Influenza and pneumonia (J09-J18),Influenza and pneumonia,West Virginia,458,18.2
415,2017,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Wisconsin,974,12.9
416,2017,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Wyoming,115,17.5
417,2017,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,United States,"47,173",14
418,2017,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Alabama,836,16.6
419,2017,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Alaska,200,27
420,2017,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Arizona,"1,327",18.2
421,2017,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Arkansas,631,20.8
422,2017,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,California,"4,312",10.5
423,2017,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Colorado,"1,181",20.3
424,2017,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Connecticut,405,10.5
425,2017,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Delaware,112,11.6
426,2017,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,District of Columbia,47,6.6
427,2017,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Florida,"3,227",14
428,2017,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Georgia,"1,451",13.6
429,2017,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Hawaii,227,15.2
430,2017,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Idaho,392,23.2
431,2017,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Illinois,"1,474",11.2
432,2017,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Indiana,"1,092",16.3
433,2017,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Iowa,479,15
434,2017,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Kansas,553,19.1
435,2017,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Kentucky,770,16.9
436,2017,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Louisiana,720,15.2
437,2017,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Maine,274,18.9
438,2017,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Maryland,630,9.9
439,2017,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Massachusetts,682,9.5
440,2017,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Michigan,"1,457",14.1
441,2017,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Minnesota,783,13.9
442,2017,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Mississippi,445,15
443,2017,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Missouri,"1,151",18.5
444,2017,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Montana,311,28.9
445,2017,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Nebraska,275,14.7
446,2017,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Nevada,627,20.3
447,2017,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,New Hampshire,265,18.9
448,2017,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,New Jersey,795,8.3
449,2017,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,New Mexico,491,23.3
450,2017,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,New York,"1,696",8.1
451,2017,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,North Carolina,"1,521",14.3
452,2017,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,North Dakota,154,20.1
453,2017,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Ohio,"1,740",14.8
454,2017,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Oklahoma,756,19.1
455,2007,All Causes,All causes,Pennsylvania,"125,104",793.2
456,2017,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Oregon,825,19
457,2017,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Pennsylvania,"2,030",15
458,2017,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Rhode Island,129,11.8
459,2017,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,South Carolina,838,16.3
460,2017,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,South Dakota,191,22.5
461,2017,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Tennessee,"1,166",16.8
462,2017,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Texas,"3,778",13.4
463,2017,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Utah,663,22.7
464,2017,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Vermont,112,18.3
465,2017,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Virginia,"1,179",13.4
466,2017,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Washington,"1,297",16.9
467,2017,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,West Virginia,393,21.1
468,2017,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Wisconsin,926,15.4
469,2017,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Wyoming,157,26.9
470,2017,Malignant neoplasms (C00-C97),Cancer,United States,"599,108",152.5
471,2017,Malignant neoplasms (C00-C97),Cancer,Alabama,"10,410",170
472,2017,Malignant neoplasms (C00-C97),Cancer,Alaska,926,139.2
473,2017,Malignant neoplasms (C00-C97),Cancer,Arizona,"12,008",135.8
474,2017,Malignant neoplasms (C00-C97),Cancer,Arkansas,"6,517",173.6
475,2017,Malignant neoplasms (C00-C97),Cancer,California,"59,516",136.8
476,2017,Malignant neoplasms (C00-C97),Cancer,Colorado,"7,829",131
477,2017,Malignant neoplasms (C00-C97),Cancer,Connecticut,"6,608",139.6
478,2017,Malignant neoplasms (C00-C97),Cancer,Delaware,"2,085",160.4
479,2017,Malignant neoplasms (C00-C97),Cancer,District of Columbia,"1,031",152.8
480,2017,Malignant neoplasms (C00-C97),Cancer,Florida,"45,131",145.9
481,2017,Malignant neoplasms (C00-C97),Cancer,Georgia,"17,135",154.9
482,2017,Malignant neoplasms (C00-C97),Cancer,Hawaii,"2,456",128.6
483,2017,Malignant neoplasms (C00-C97),Cancer,Idaho,"3,020",153.2
484,2017,Malignant neoplasms (C00-C97),Cancer,Illinois,"24,150",157.9
485,2017,Malignant neoplasms (C00-C97),Cancer,Indiana,"13,462",170
486,2017,Malignant neoplasms (C00-C97),Cancer,Iowa,"6,449",158
487,2017,Malignant neoplasms (C00-C97),Cancer,Kansas,"5,494",157.2
488,2017,Malignant neoplasms (C00-C97),Cancer,Kentucky,"10,145",185.7
489,2017,Malignant neoplasms (C00-C97),Cancer,Louisiana,"9,513",174.9
490,2017,Malignant neoplasms (C00-C97),Cancer,Maine,"3,391",170.8
491,2017,Malignant neoplasms (C00-C97),Cancer,Maryland,"10,796",151.5
492,2017,Malignant neoplasms (C00-C97),Cancer,Massachusetts,"12,934",149.3
493,2017,Malignant neoplasms (C00-C97),Cancer,Michigan,"20,671",161.3
494,2017,Malignant neoplasms (C00-C97),Cancer,Minnesota,"9,896",146.8
495,2017,Malignant neoplasms (C00-C97),Cancer,Mississippi,"6,526",183.1
496,2017,Malignant neoplasms (C00-C97),Cancer,Missouri,"12,971",167.3
497,2017,Malignant neoplasms (C00-C97),Cancer,Montana,"2,145",152.6
498,2017,Malignant neoplasms (C00-C97),Cancer,Nebraska,"3,502",152.6
499,2017,Malignant neoplasms (C00-C97),Cancer,Nevada,"5,283",155.3
500,2017,Malignant neoplasms (C00-C97),Cancer,New Hampshire,"2,760",153.5
501,2017,Malignant neoplasms (C00-C97),Cancer,New Jersey,"16,264",144.6
502,2017,Malignant neoplasms (C00-C97),Cancer,New Mexico,"3,620",138.3
503,2017,Malignant neoplasms (C00-C97),Cancer,New York,"34,956",141.2
504,2017,Malignant neoplasms (C00-C97),Cancer,North Carolina,"19,474",157.1
505,2017,Malignant neoplasms (C00-C97),Cancer,North Dakota,"1,280",142.6
506,2017,Malignant neoplasms (C00-C97),Cancer,Ohio,"25,643",171.2
507,2017,Malignant neoplasms (C00-C97),Cancer,Oklahoma,"8,203",177.3
508,2017,Malignant neoplasms (C00-C97),Cancer,Oregon,"8,083",154.2
509,2017,Malignant neoplasms (C00-C97),Cancer,Pennsylvania,"28,387",161
510,2017,Malignant neoplasms (C00-C97),Cancer,Rhode Island,"2,154",154.2
511,2017,Malignant neoplasms (C00-C97),Cancer,South Carolina,"10,356",162.7
512,2017,Malignant neoplasms (C00-C97),Cancer,South Dakota,"1,715",156.9
513,2017,Malignant neoplasms (C00-C97),Cancer,Tennessee,"14,302",173.4
514,2017,Malignant neoplasms (C00-C97),Cancer,Texas,"40,668",146.5
515,2017,Malignant neoplasms (C00-C97),Cancer,Utah,"3,161",120.3
516,2017,Malignant neoplasms (C00-C97),Cancer,Vermont,"1,434",164.5
517,2017,Malignant neoplasms (C00-C97),Cancer,Virginia,"15,064",152.6
518,2017,Malignant neoplasms (C00-C97),Cancer,Washington,"12,664",148.4
519,2017,Malignant neoplasms (C00-C97),Cancer,West Virginia,"4,654",179.4
520,2017,Malignant neoplasms (C00-C97),Cancer,Wisconsin,"11,318",153.2
521,2017,Malignant neoplasms (C00-C97),Cancer,Wyoming,948,136.1
522,2017,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,United States,"50,633",13
523,2017,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Alabama,980,16.5
524,2017,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Alaska,54,9.9
525,2017,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Arizona,540,6.2
526,2017,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Arkansas,725,19.7
527,2017,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,California,"3,887",8.9
528,2017,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Colorado,503,8.9
529,2017,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Connecticut,554,11.2
530,2017,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Delaware,205,16.1
531,2017,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,District of Columbia,67,10
532,2017,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Florida,"3,172",10.1
533,2017,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Georgia,"1,942",18.6
534,2017,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Hawaii,208,10.7
535,2017,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Idaho,170,9
536,2017,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Illinois,"2,565",16.8
537,2017,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Indiana,"1,440",18.5
538,2017,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Iowa,367,8.8
539,2017,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Kansas,541,15
540,2017,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Kentucky,"1,024",19.4
541,2017,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Louisiana,"1,076",20.6
542,2017,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Maine,260,13
543,2017,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Maryland,830,11.9
544,2017,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Massachusetts,"1,193",13.4
545,2017,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Michigan,"1,874",14.7
